scaffold,position,start,end,midpoint,sites,sitesOverMinExD,S,P1P2_dxy,P1P3_dxy,P1O_dxy,P2P3_dxy,P2O_dxy,P3O_dxy,ABBA,BABA,D,f,mf
BD_walk,595500.0,593000,598000,595500,4648,4266,451,0.0054,0.008,0.0199,0.008,0.0221,0.0207,2.11909722222,0.197916666667,0.829162295819,0.171717641947,0.178412341596
BD_walk,596500.0,594000,599000,596500,4564,4130,468,0.0066,0.0091,0.0226,0.0101,0.0236,0.0226,1.08133680556,1.53515625,-0.173445690399,-0.0511215848865,-0.0549021255146
BD_walk,597500.0,595000,600000,597500,4580,4160,479,0.0065,0.0102,0.0225,0.0117,0.0244,0.0243,1.27300347222,1.67578125,-0.136591109803,-0.0347986329108,-0.0315043114737
BD_walk,598500.0,596000,601000,598500,4577,4050,448,0.0072,0.0147,0.0231,0.0159,0.0239,0.0255,1.38585069444,1.67578125,-0.0946980436632,-0.0192742081746,-0.0156614238632
BD_walk,599500.0,597000,602000,599500,4901,4515,488,0.0075,0.0162,0.0215,0.0174,0.0225,0.0235,1.41438802083,1.91265190972,-0.149761920292,-0.0263630995342,-0.0210084912369
BD_walk,600500.0,598000,603000,600500,4901,4597,516,0.0077,0.0171,0.0209,0.0193,0.0233,0.0236,1.38313802083,1.86577690972,-0.148553870817,-0.0220334521245,-0.0175262026186
BD_walk,601500.0,599000,604000,601466,4454,4189,488,0.0077,0.0191,0.0219,0.0213,0.0254,0.0264,0.816731770833,0.455620659722,0.283813747228,0.0150873011761,0.0115714663217
BD_walk,602500.0,600000,605000,602500,3993,3263,392,0.0076,0.0207,0.0235,0.0229,0.0253,0.0274,0.4365234375,0.377495659722,0.0725139962677,0.00298507462687,0.0022794587722
BD_walk,603500.0,601000,606000,603500,3584,2395,286,0.0069,0.0181,0.0206,0.0205,0.0224,0.0265,0.283745659722,0.377495659722,-0.141778798819,-0.00621690075984,-0.00488588296501
BD_walk,604500.0,602000,607000,604399,3287,1472,176,0.0069,0.0171,0.0217,0.0204,0.0242,0.0284,0.3125,0.265625,0.0810810810811,0.00462645647704,0.0037101927239
BD_walk,605500.0,603000,608000,605500,3172,1149,152,0.008,0.0211,0.0321,0.0189,0.0326,0.0419,0.3125,0.458333333333,-0.189189189189,-0.0201378483668,-0.0151351351351
BD_walk,606500.0,604000,609000,606673,3703,1659,180,0.0074,0.0135,0.0208,0.0082,0.0185,0.0225,0.3125,0.864583333333,-0.469026548673,-0.181727266233,-0.120414635301
BD_walk,607500.0,605000,610000,607500,4166,2585,283,0.0071,0.0142,0.0242,0.0091,0.0233,0.0238,0.375,1.140625,-0.505154639175,-0.265203337593,-0.135572378281
BD_walk,608500.0,606000,611000,608500,4581,3583,376,0.0075,0.0136,0.0229,0.0095,0.0217,0.0211,0.375,1.453125,-0.589743589744,-0.191378712585,-0.0978588453129
BD_walk,609500.0,607000,612000,609549,4794,4219,480,0.0075,0.0136,0.0245,0.0096,0.0226,0.0241,0.25,2.03125,-0.780821917808,-0.23345373873,-0.133039634725
BD_walk,610500.0,608000,613000,610500,4909,4363,464,0.0086,0.0128,0.0249,0.01,0.0231,0.0233,0.38671875,1.97526041667,-0.672546857773,-0.254954547038,-0.120268336403
BD_walk,611500.0,609000,614000,611500,4812,4120,439,0.008,0.0135,0.0247,0.011,0.0238,0.0234,0.38671875,1.56901041667,-0.604527296937,-0.137282571132,-0.0729537288258
BD_walk,612500.0,610000,615000,612457,4726,3357,349,0.0081,0.0124,0.0233,0.0111,0.0227,0.0208,0.26171875,1.35546875,-0.676328502415,-0.124123955079,-0.072473071673
BD_walk,613500.0,611000,616000,613500,4384,2722,297,0.0071,0.0115,0.0227,0.0116,0.0229,0.0191,0.428385416667,1.20963541667,-0.476947535771,-0.118809640554,-0.0739902315278
BD_walk,614500.0,612000,617000,614500,4322,2827,290,0.0085,0.0153,0.0232,0.0141,0.0223,0.0186,0.838541666667,0.541666666667,0.215094339623,0.0287851096576,0.020390468095
BD_walk,615500.0,613000,618000,615500,4322,2949,311,0.0072,0.0133,0.0231,0.0124,0.0219,0.017,0.779947916667,0.326822916667,0.409411764706,0.0449568148823,0.0335722777881
BD_walk,616500.0,614000,619000,616493,4398,3156,378,0.0086,0.016,0.0298,0.0154,0.0286,0.022,0.779947916667,0.326822916667,0.409411764706,0.0366470092671,0.0286444900513
BD_walk,617500.0,615000,620000,617505,4420,3891,455,0.0075,0.016,0.0267,0.0149,0.0241,0.022,0.654947916667,0.576822916667,0.0634249471459,0.00488652405256,0.00399272436893
BD_walk,618500.0,616000,621000,618500,4760,4255,481,0.0085,0.0198,0.0281,0.0176,0.0249,0.0255,0.48828125,0.41015625,0.0869565217391,0.00304297844798,0.00265351422157
BD_walk,619500.0,617000,622000,619500,4913,4497,485,0.0078,0.017,0.0252,0.0156,0.0226,0.022,0.078125,0.375,-0.655172413793,-0.0117049988266,-0.0101194552233
BD_walk,620500.0,618000,623000,620500,4893,4533,528,0.0069,0.0185,0.0264,0.0172,0.0234,0.0247,0.0,0.375,-1.0,-0.0119184625814,-0.010421872146
BD_walk,621500.0,619000,624000,621532,4725,4126,480,0.0063,0.0197,0.0268,0.018,0.0231,0.0248,0.0,0.375,-1.0,-0.0117332091724,-0.0106180148104
BD_walk,622500.0,620000,625000,622496,4782,3879,510,0.0067,0.022,0.0301,0.0206,0.0274,0.03,0.0,0.175,-1.0,-0.00480259273759,-0.00424064544368
BD_walk,623500.0,621000,626000,623500,4775,3980,586,0.0057,0.0198,0.0327,0.0194,0.0312,0.029,0.0,0.2453125,-1.0,-0.00764576461957,-0.00646131199259
BD_walk,624500.0,622000,627000,624500,4498,3431,561,0.008,0.0231,0.0389,0.022,0.0357,0.0339,0.347265625,0.594140625,-0.2622406639,-0.00868036931587,-0.00727099991903
BD_walk,625500.0,623000,628000,625500,4517,3423,610,0.0117,0.0241,0.0427,0.0251,0.0419,0.037,0.552622767857,0.768991815476,-0.163715693174,-0.00731745735272,-0.00589350090109
BD_walk,626500.0,624000,629000,626500,4700,3841,702,0.011,0.0208,0.0411,0.0223,0.0408,0.039,0.646372767857,1.86274181548,-0.484780191267,-0.0409173139593,-0.032325929467
BD_walk,627500.0,625000,630000,627501,4687,3993,720,0.0115,0.0221,0.0412,0.0233,0.0403,0.0393,0.732310267857,1.94555431548,-0.453064003001,-0.045882483702,-0.0368575749105
BD_walk,628500.0,626000,631000,628500,4695,4076,745,0.0155,0.0215,0.041,0.0235,0.0384,0.042,1.16395089286,5.96834077381,-0.673610966221,-0.21878647726,-0.153803340254
BD_walk,629500.0,627000,632000,629500,4970,4495,825,0.0161,0.0184,0.0392,0.0239,0.0396,0.0417,1.48451450893,7.42821490575,-0.666877689233,-0.265482767507,-0.160250002932
BD_walk,630500.0,628000,633000,630500,4948,4360,797,0.0179,0.0193,0.0373,0.0229,0.0344,0.0386,2.12681361607,7.51694258433,-0.558924225815,-0.306682530205,-0.178577181601
BD_walk,631500.0,629000,634000,631500,4762,3830,693,0.0205,0.0199,0.036,0.024,0.0332,0.0352,2.21733553447,6.75514245412,-0.505747344871,-0.335495531012,-0.177656394264
BD_walk,632500.0,630000,635000,632500,4758,3710,680,0.023,0.0188,0.0392,0.0247,0.0347,0.036,2.82584247892,7.39837162078,-0.447225488167,-0.393946759367,-0.182517698947
BD_walk,633500.0,631000,636000,633500,4759,3619,675,0.0201,0.0255,0.0405,0.0277,0.0371,0.0372,3.2081124442,3.55798533606,-0.0517097008095,-0.0248798226633,-0.0144840573551
BD_walk,634500.0,632000,637000,634500,4756,3406,635,0.0166,0.0326,0.0438,0.0301,0.0371,0.0412,4.63924153646,1.95761641245,0.406500358925,0.138141209914,0.114198981908
BD_walk,635500.0,633000,638000,635500,4770,3520,662,0.0126,0.0336,0.0457,0.0347,0.0429,0.0426,5.10375976562,2.46900964162,0.347924251,0.111171938362,0.0906949102042
BD_walk,636500.0,634000,639000,636500,4962,3965,773,0.0165,0.0365,0.0525,0.0384,0.0472,0.0454,6.43234592014,7.74669053819,-0.0926963282673,-0.0524398887266,-0.0416555557018
BD_walk,637500.0,635000,640000,637500,4985,4194,817,0.0166,0.034,0.0514,0.0352,0.0452,0.0437,6.07145182292,8.67138671875,-0.176352395672,-0.102868571443,-0.0812747213215
BD_walk,638500.0,636000,641000,638500,4978,4354,844,0.016,0.0285,0.0521,0.031,0.0464,0.0428,5.26535373264,8.90862940228,-0.257039650391,-0.16233604774,-0.11676411458
BD_walk,639500.0,637000,642000,639500,4953,4326,827,0.0163,0.026,0.0498,0.0291,0.0475,0.0391,4.16794162326,9.69185965402,-0.398556798921,-0.33496164981,-0.188639623728
BD_walk,640500.0,638000,643000,640500,4904,3997,771,0.0161,0.0242,0.0501,0.0253,0.0469,0.0414,3.31702628968,9.6033296131,-0.486542582164,-0.490332206472,-0.258733768769
BD_walk,641500.0,639000,644000,641500,4864,4064,772,0.0139,0.0203,0.0414,0.021,0.0422,0.0388,2.5078839768,4.7766246762,-0.311447320262,-0.173213135358,-0.092241250439
BD_walk,642500.0,640000,645000,642500,4865,4039,752,0.0135,0.0211,0.0378,0.0191,0.0422,0.0359,3.48399617298,4.7444903446,-0.153186636319,-0.0923687832883,-0.049172514332
BD_walk,643500.0,641000,646000,643500,4869,3931,751,0.0171,0.0224,0.0349,0.0165,0.0394,0.0349,4.74889262635,5.67791358369,-0.0890992830045,-0.0641219913762,-0.0363988855806
BD_walk,644500.0,642000,647000,644500,4894,4284,877,0.0175,0.0209,0.0366,0.015,0.0376,0.0366,5.34150717868,5.58183455963,-0.0220012690905,-0.014788448121,-0.00945366007377
BD_walk,645500.0,643000,648000,645500,4839,4491,930,0.0196,0.0215,0.0357,0.0137,0.0355,0.0348,5.6517324081,5.64743863329,0.000380007948004,0.000232302868373,0.000154919383942
BD_walk,646500.0,644000,649000,646500,4868,4413,907,0.0189,0.0209,0.0352,0.0122,0.033,0.0345,6.38269546751,6.84085828993,-0.0346474806111,-0.0219833558098,-0.0150530878922
BD_walk,647500.0,645000,650000,647500,4865,4440,929,0.0216,0.0218,0.0365,0.01,0.0339,0.0344,7.36079334077,10.774077691,-0.188216632157,-0.151239198515,-0.100444285662
BD_walk,648500.0,646000,651000,648500,4851,4330,849,0.0216,0.0214,0.0335,0.0097,0.0313,0.032,8.71467130146,10.2208996001,-0.0795449108159,-0.0628498239917,-0.0409322789069
BD_walk,649500.0,647000,652000,649500,4856,4314,801,0.0252,0.0252,0.0356,0.0075,0.0318,0.0331,9.72467719184,11.1356363932,-0.0676384463558,-0.0588103692657,-0.0364540834158
BD_walk,650500.0,648000,653000,650500,4931,4168,760,0.0274,0.0266,0.0369,0.0063,0.0317,0.0331,11.1623942057,12.4452222067,-0.0543395817087,-0.0557725419005,-0.0309923214195
BD_walk,651500.0,649000,654000,651500,4927,3888,713,0.0277,0.0268,0.0371,0.0043,0.0321,0.0321,10.9027370877,11.1005318132,-0.00898933364948,-0.00870567520402,-0.00478049024889
BD_walk,652500.0,650000,655000,652500,4924,3681,665,0.0224,0.0235,0.0392,0.0054,0.0343,0.0379,9.99381316654,6.11280394862,0.240957439428,0.206165858232,0.112185799034
BD_walk,653500.0,651000,656000,653370,4678,3587,680,0.0217,0.0226,0.0452,0.0064,0.041,0.0443,10.0496915303,6.09134476273,0.24523498341,0.213843482444,0.111393782344
BD_walk,654500.0,652000,657000,654500,4317,3014,574,0.0167,0.0175,0.0411,0.0062,0.0392,0.0421,8.77364986359,4.28112340856,0.344129029388,0.273474525792,0.147028451799
BD_walk,655500.0,653000,658000,655500,4355,3323,638,0.0122,0.0124,0.0419,0.0053,0.0425,0.0427,8.0136672247,2.87509042245,0.471915802405,0.377420864547,0.188011340955
BD_walk,656500.0,654000,659000,656500,4261,3491,646,0.0122,0.013,0.0437,0.0066,0.0452,0.0425,7.55544239831,2.27468532986,0.537201266807,0.582987625005,0.228878107457
BD_walk,657500.0,655000,660000,657481,4174,3263,606,0.0116,0.0137,0.0429,0.0088,0.0437,0.0383,6.88927951389,2.2578125,0.50633217714,0.502876197125,0.206631960429
BD_walk,658500.0,656000,661000,658665,4172,2801,512,0.0087,0.0126,0.0394,0.01,0.0395,0.0334,4.49848090278,1.67990451389,0.456199508254,0.411849763353,0.185594773177
BD_walk,659500.0,657000,662000,659493,3664,2426,442,0.0083,0.0126,0.0406,0.0104,0.0408,0.0342,3.17035590278,1.67990451389,0.307293064877,0.269462554592,0.115773547878
BD_walk,660500.0,658000,663000,660500,2717,1451,238,0.006,0.0148,0.037,0.0155,0.0385,0.0282,1.72113715278,1.02430555556,0.253813927753,0.215030412496,0.115140346881
BD_walk,661500.0,659000,664000,661500,2826,1675,311,0.0126,0.0187,0.0455,0.0108,0.0424,0.0406,3.30121527778,1.26551649306,0.44576710148,0.552539814237,0.221300889583
BD_walk,662500.0,660000,665000,662503,2910,2141,366,0.0231,0.021,0.045,0.0097,0.038,0.0409,4.83854166667,2.9169921875,0.247764952781,0.585131339831,0.129322243075
BD_walk,663500.0,661000,666000,663500,3175,2885,462,0.0225,0.019,0.041,0.0087,0.0367,0.0372,5.63854166667,4.94095052083,0.0659380557658,0.181052690867,0.0364441320356
BD_walk,664500.0,662000,667000,664502,4044,3823,600,0.02,0.0183,0.0396,0.01,0.0374,0.0387,8.07962239583,6.71362847222,0.0923389953834,0.228920044369,0.0477085567678
BD_walk,665500.0,663000,668000,665500,4987,4642,729,0.0179,0.0174,0.0381,0.0095,0.0372,0.0385,9.36184895833,7.17293836806,0.132382143602,0.297286941657,0.0692751741924
BD_walk,666500.0,664000,669000,666500,4764,4223,613,0.0161,0.0158,0.0325,0.0103,0.0321,0.0343,7.4318359375,6.92131076389,0.0355688675266,0.0772197603808,0.019708457253
BD_walk,667500.0,665000,670000,667500,4744,4156,656,0.0146,0.0168,0.0321,0.0129,0.0334,0.0354,6.10992683532,6.60333891369,-0.0388108050374,-0.050411371105,-0.0184676883625
BD_walk,668500.0,666000,671000,668500,4744,4087,714,0.0156,0.0192,0.0355,0.0164,0.037,0.0384,6.90682353671,5.23803323413,0.137407162066,0.113171746011,0.0501349807646
BD_walk,669500.0,667000,672000,669500,4729,3992,780,0.0181,0.0228,0.0406,0.0191,0.0398,0.0379,5.51999627976,4.36658296131,0.116664550026,0.0745445219409,0.0396651472417
BD_walk,670500.0,668000,673000,670500,4659,3613,698,0.0198,0.0231,0.0416,0.0206,0.0407,0.0367,4.37253534226,4.07328869048,0.0354313150056,0.0195956505269,0.0106512777726
BD_walk,671500.0,669000,674000,671500,4866,3731,738,0.02,0.0238,0.0418,0.0232,0.0421,0.0371,4.0173921131,4.22563244048,-0.0252626115606,-0.0112433595634,-0.00647231541037
BD_walk,672500.0,670000,675000,672447,4735,3509,670,0.0179,0.0217,0.0395,0.0221,0.0413,0.0348,3.33930121528,2.46678137401,0.150276856702,0.0564708186282,0.0320301254346
BD_walk,673500.0,671000,676000,673462,4200,2627,485,0.0161,0.0199,0.0358,0.0202,0.0379,0.0316,1.45073784722,1.5372953869,-0.0289680645764,-0.00922571714916,-0.00545701738818
BD_walk,674500.0,672000,677000,674500,3624,1787,280,0.0127,0.0144,0.0251,0.0174,0.0294,0.0279,0.396484375,0.761067708333,-0.314960629921,-0.055739140821,-0.033756359457
BD_walk,675500.0,673000,678000,675500,3435,1687,285,0.0131,0.0183,0.0298,0.0196,0.0265,0.0309,0.286458333333,0.755208333333,-0.45,-0.0652265818453,-0.0414433543535
BD_walk,676500.0,674000,679000,676344,3102,1209,193,0.0149,0.0209,0.0329,0.0188,0.0223,0.0323,0.53515625,0.58203125,-0.041958041958,-0.0129738041276,-0.00612298121152
BD_walk,677500.0,675000,680000,677584,2753,523,77,NA,0.0231,NA,NA,NA,NA,0.28515625,0.28515625,0.0,0.0,0.0
BD_walk,678500.0,676000,681000,678591,3228,830,141,0.0175,0.0226,NA,0.0184,NA,NA,0.76953125,0.477864583333,0.23382045929,0.0793625799137,0.0387555172785
BD_walk,679500.0,677000,682000,679500,3568,1061,175,0.019,0.0227,NA,0.0152,NA,NA,1.76953125,0.790364583333,0.382502543235,0.169732961499,0.10433109708
BD_walk,680500.0,678000,683000,680500,3796,1203,211,0.0165,0.0251,NA,0.0146,0.0446,0.042,1.77018229167,0.931640625,0.310361445783,0.148095909732,0.0916525930283
BD_walk,681500.0,679000,684000,681681,4129,1664,277,0.019,0.0253,0.0415,0.016,0.044,0.0466,1.509765625,1.306640625,0.0721220527046,0.0287032039645,0.0201075841683
BD_walk,682500.0,680000,685000,682462,4382,1925,323,0.0189,0.0242,0.0431,0.0177,0.0464,0.0478,1.509765625,1.306640625,0.0721220527046,0.0223786389197,0.0160701987093
BD_walk,683500.0,681000,686000,683500,4236,1819,293,0.0174,0.0224,0.0459,0.0154,0.0475,0.0503,1.791015625,1.30143229167,0.158315789474,0.0524241522903,0.0420546710724
BD_walk,684500.0,682000,687000,684500,4386,1801,283,0.0165,0.0222,0.0427,0.0152,0.0414,0.0462,1.39518229167,1.009765625,0.160259880888,0.0424539126444,0.0331810931825
BD_walk,685500.0,683000,688000,685499,4388,1474,216,0.0179,0.0187,0.0433,0.0152,0.0374,0.0499,3.30729166667,0.895833333333,0.573729863693,0.254628780935,0.210840173044
BD_walk,686500.0,684000,689000,686500,4335,1105,151,0.0152,0.0123,NA,0.0168,0.0381,NA,3.453125,0.625,0.693486590038,0.354901960784,0.2679638344
BD_walk,687500.0,685000,690000,687523,4230,1023,129,0.0154,0.0102,NA,0.015,NA,NA,4.50520833333,1.38541666667,0.529619805482,0.429698708752,0.333499035613
BD_walk,688500.0,686000,691000,688500,3934,933,132,0.0155,0.0123,NA,0.0152,NA,NA,4.61067708333,2.02083333333,0.390536029845,0.444270716998,0.349964809974
BD_walk,689500.0,687000,692000,689500,4035,1708,259,0.0102,0.007,0.0302,0.0088,0.0195,0.0202,5.04587053571,3.20602678571,0.222960087642,0.374080022591,0.270843830095
BD_walk,690500.0,688000,693000,690503,3970,2279,344,0.0093,0.0124,0.0358,0.0127,0.0274,0.0238,4.38515625,3.61450892857,0.0963349470541,0.188310763515,0.118030152815
BD_walk,691500.0,689000,694000,691500,3981,2599,380,0.0082,0.0133,0.0361,0.0106,0.0311,0.0208,4.92682291667,3.5728422619,0.15929811661,0.289574675178,0.224133365357
BD_walk,692500.0,690000,695000,692500,4342,3369,537,0.0088,0.0142,0.0397,0.0119,0.037,0.0244,6.51710069444,3.26207837302,0.332852307844,0.404487057986,0.332451810731
BD_walk,693500.0,691000,696000,693500,4728,3677,540,0.0099,0.0137,0.0385,0.0102,0.0369,0.0229,5.64600694444,2.43916170635,0.396633066866,0.420045220646,0.35011331974
BD_walk,694500.0,692000,697000,694500,4599,2855,414,0.0114,0.0154,0.0471,0.0132,0.0508,0.0349,4.7628968254,1.32688492063,0.564225788059,0.5130921077,0.426388440054
BD_walk,695500.0,693000,698000,695500,4696,2239,320,0.0134,0.0108,0.0443,0.0103,0.0546,0.0299,3.48611111111,0.730902777778,0.653355290243,0.371662763466,0.316766467066
BD_walk,696500.0,694000,699000,696500,4734,2063,304,0.016,0.0105,0.0446,0.011,0.0562,0.0381,3.56032986111,1.11762152778,0.52217480052,0.328815143725,0.269230769231
BD_walk,697500.0,695000,700000,697500,4617,1595,198,0.0178,0.011,NA,0.0088,NA,NA,1.119140625,1.103515625,0.00702987697715,0.00452488687783,0.00276412776413
BD_walk,698500.0,696000,701000,698500,4719,1530,210,0.0174,0.0088,0.0399,0.0129,0.0509,0.0296,1.56358506944,1.45768229167,0.035052434995,0.0266958424508,0.0152423788106
BD_walk,699500.0,697000,702000,699500,4790,1939,267,0.0169,0.0118,0.0381,0.0147,0.0453,0.0278,2.01381655093,1.67643229167,0.0914258830909,0.0626320501343,0.0369104146882
BD_walk,700500.0,698000,703000,700500,4777,2213,304,0.0184,0.0152,0.0382,0.0134,0.0327,0.0266,3.09714988426,1.822265625,0.259153604094,0.24793667467,0.109798644338
BD_walk,701500.0,699000,704000,701500,4625,2120,308,0.0226,0.0178,0.0385,0.0141,0.0321,0.0253,4.98278356481,1.72630208333,0.485383799263,0.582168302423,0.206886155996
BD_walk,702500.0,700000,705000,702500,4673,2195,338,0.0249,0.0182,0.04,0.0145,0.0371,0.0261,6.2235333478,1.93569335938,0.525520388428,0.628990497157,0.263610084542
BD_walk,703500.0,701000,706000,703499,4639,2259,349,0.0235,0.0202,0.0332,0.0123,0.0322,0.026,7.38377640336,1.78031141493,0.611459110774,0.730257886067,0.301844054207
BD_walk,704500.0,702000,707000,704500,4464,2281,364,0.0232,0.0186,0.0346,0.0124,0.0355,0.0281,7.14361436632,2.10843641493,0.544222904785,0.74999838377,0.288346391978
BD_walk,705500.0,703000,708000,705500,4346,2192,371,0.0212,0.0167,0.0363,0.0149,0.0413,0.032,7.03474573206,2.59158166956,0.461563779947,0.718342424356,0.294507746482
BD_walk,706500.0,704000,709000,706500,4496,2694,389,0.0166,0.0161,0.0297,0.0122,0.0347,0.0288,5.6842683015,2.36332646123,0.412662657376,0.459101691254,0.262306649785
BD_walk,707500.0,705000,710000,707500,4565,3076,371,0.0174,0.0176,0.026,0.0144,0.0348,0.0312,5.19351851852,2.24768518519,0.395881291607,0.450329426804,0.204289952553
BD_walk,708500.0,706000,711000,708509,4612,3203,377,0.0167,0.0173,0.034,0.0142,0.0357,0.037,4.36877893519,2.67780671296,0.239970434854,0.248694079472,0.128935039377
BD_walk,709500.0,707000,712000,709500,4838,3190,369,0.016,0.0155,0.0415,0.0128,0.0473,0.045,4.38266782407,2.19343171296,0.332907994896,0.310785693014,0.162642197147
BD_walk,710500.0,708000,713000,710307,4482,2895,313,0.0162,0.0154,NA,0.0117,NA,NA,3.408203125,1.564453125,0.370777690495,0.317797561158,0.168960113458
BD_walk,711500.0,709000,714000,711500,4196,2438,293,0.0171,0.015,NA,0.014,NA,0.061,2.111328125,1.439453125,0.189218921892,0.171106444125,0.0794252298978
BD_walk,712500.0,710000,715000,712500,4054,1825,248,0.0135,0.0114,0.0606,0.0134,0.0653,0.0617,1.81901041667,1.78255208333,0.0101229211858,0.011994859346,0.00645358140842
BD_walk,713500.0,711000,716000,713490,4003,1812,247,0.0198,0.0176,0.0537,0.0139,0.0637,0.0556,7.13346354167,1.22721354167,0.706432019935,0.703869003636,0.515426654402
BD_walk,714500.0,712000,717000,714297,3026,1224,158,0.0243,0.0245,NA,0.0168,NA,NA,6.75325520833,0.945963541667,0.754270251987,0.75400914536,0.601943494691
BD_walk,715500.0,713000,718000,714951,2514,1224,158,0.0243,0.0245,NA,0.0168,NA,NA,6.75325520833,0.945963541667,0.754270251987,0.75400914536,0.601943494691
BD_walk,716500.0,714000,719000,715297,1822,858,111,0.0248,0.0273,NA,0.0163,NA,NA,6.75325520833,0.945963541667,0.754270251987,0.79429424336,0.628405034755
BD_walk,717500.0,715000,720000,715797,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
